column_name,data_type,is_nullable,ordinal_position,non_null_count,coverage_pct,inferred_source,description
vasc_confidence_final_v13,DOUBLE,YES,990,3751,34.5,gold_master_patient_facts_v1,DOUBLE field
vasc_grade,VARCHAR,YES,991,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
vasc_grade_final_v13,VARCHAR,YES,992,3751,34.5,gold_master_patient_facts_v1,VARCHAR field
vasc_source_final_v13,VARCHAR,YES,993,3751,34.5,gold_master_patient_facts_v1,VARCHAR field
vasc_vessel_count_v13,DOUBLE,YES,994,46,0.4,gold_master_patient_facts_v1,DOUBLE field
vascular_invasion_grade,VARCHAR,YES,995,3751,34.5,gold_master_patient_facts_v1,VARCHAR field
vascular_who_2022_grade,VARCHAR,YES,996,400,3.7,gold_master_patient_facts_v1,VARCHAR field
vessel_count,DOUBLE,YES,997,46,0.4,gold_master_patient_facts_v1,DOUBLE field
voice_data_confidence,DOUBLE,YES,998,10871,100.0,gold_master_patient_facts_v1,DOUBLE field
voice_followup_completeness,VARCHAR,YES,999,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
voice_outcome_category,VARCHAR,YES,1000,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
weight_kg_note,DOUBLE,YES,1001,581,5.3,gold_master_patient_facts_v1,DOUBLE field
worst_bethesda_num,BIGINT,YES,1002,5249,48.3,gold_master_patient_facts_v1,BIGINT field
worst_ete_v10,VARCHAR,YES,1003,1191,11.0,gold_master_patient_facts_v1,VARCHAR field
worst_tirads_category,VARCHAR,YES,1004,3439,31.6,gold_master_patient_facts_v1,VARCHAR field
wound_infection_status,VARCHAR,YES,1005,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
lab_tsh_n_measurements,BIGINT,YES,1006,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_min,DOUBLE,YES,1007,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_max,DOUBLE,YES,1008,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_first_date,DATE,YES,1009,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_last_date,DATE,YES,1010,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_most_recent,DOUBLE,YES,1011,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_most_recent_date,DATE,YES,1012,411,3.8,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_unit,VARCHAR,YES,1013,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_n_censored,BIGINT,YES,1014,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_tsh_n_parsed_from_raw,BIGINT,YES,1015,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_n_measurements,BIGINT,YES,1016,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_min,DOUBLE,YES,1017,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_max,DOUBLE,YES,1018,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_first_date,DATE,YES,1019,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_last_date,DATE,YES,1020,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_most_recent,DOUBLE,YES,1021,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_most_recent_date,DATE,YES,1022,81,0.7,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_unit,VARCHAR,YES,1023,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_n_censored,BIGINT,YES,1024,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_vitd_n_parsed_from_raw,BIGINT,YES,1025,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_n_measurements,INTEGER,YES,1026,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_min,DOUBLE,YES,1027,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_max,DOUBLE,YES,1028,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_first_date,DATE,YES,1029,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_last_date,DATE,YES,1030,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_most_recent,DOUBLE,YES,1031,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_most_recent_date,DATE,YES,1032,184,1.7,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_unit,VARCHAR,YES,1033,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_n_censored,BIGINT,YES,1034,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_pth_n_parsed_from_raw,BIGINT,YES,1035,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_n_measurements,INTEGER,YES,1036,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_min,DOUBLE,YES,1037,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_max,DOUBLE,YES,1038,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_first_date,DATE,YES,1039,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_last_date,DATE,YES,1040,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_most_recent,DOUBLE,YES,1041,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_most_recent_date,DATE,YES,1042,165,1.5,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_unit,VARCHAR,YES,1043,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_n_censored,BIGINT,YES,1044,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lab_calcium_n_parsed_from_raw,BIGINT,YES,1045,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
cnln_total_entities,BIGINT,YES,1046,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_n_modalities,INTEGER,YES,1047,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_any_positive_any_modality,BOOLEAN,YES,1048,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_ene_any_modality,BOOLEAN,YES,1049,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_modalities_present,VARCHAR,YES,1050,1436,13.2,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_earliest_date,VARCHAR,YES,1051,1436,13.2,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_latest_date,VARCHAR,YES,1052,1436,13.2,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_n_entities,BIGINT,YES,1053,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_n_notes,BIGINT,YES,1054,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_any_positive,BOOLEAN,YES,1055,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_max_positive_count,DOUBLE,YES,1056,516,4.7,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_max_total_examined,DOUBLE,YES,1057,159,1.5,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_ene_any,BOOLEAN,YES,1058,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_bilateral,BOOLEAN,YES,1059,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_levels_mentioned,VARCHAR,YES,1060,1105,10.2,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_first_date,VARCHAR,YES,1061,1241,11.4,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_last_date,VARCHAR,YES,1062,1241,11.4,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_source_note_types,VARCHAR,YES,1063,1241,11.4,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_surg_avg_confidence,DOUBLE,YES,1064,1241,11.4,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_n_entities,BIGINT,YES,1065,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_any_suspicious,BOOLEAN,YES,1066,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_max_size_cm,DOUBLE,YES,1067,57,0.5,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_laterality,VARCHAR,YES,1068,272,2.5,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_levels_mentioned,VARCHAR,YES,1069,241,2.2,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_first_date,VARCHAR,YES,1070,326,3.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_last_date,VARCHAR,YES,1071,326,3.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_img_avg_confidence,DOUBLE,YES,1072,326,3.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_path_n_entities,BIGINT,YES,1073,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_path_any_positive,BOOLEAN,YES,1074,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_path_max_positive_count,DOUBLE,YES,1075,86,0.8,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_path_ene_any,BOOLEAN,YES,1076,31,0.3,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_clin_n_entities,BIGINT,YES,1077,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_clin_any_positive,BOOLEAN,YES,1078,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_clin_avg_confidence,DOUBLE,YES,1079,137,1.3,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_novel_positive_flag,BOOLEAN,YES,1080,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
cnln_source_table,VARCHAR,YES,1081,10871,100.0,clinical_note_ln_patient_rollup_v1,Clinical note lymph node integration
recurrence_site_raw,VARCHAR,YES,1082,77,0.7,gold_master_patient_facts_v1,VARCHAR field
recurrence_laterality,VARCHAR,YES,1083,57,0.5,gold_master_patient_facts_v1,VARCHAR field
recurrence_site_source,VARCHAR,YES,1084,77,0.7,gold_master_patient_facts_v1,VARCHAR field
followup_n_contact_sources,INTEGER,YES,1085,10861,99.9,gold_master_patient_facts_v1,INTEGER field
followup_all_sources,VARCHAR,YES,1086,10861,99.9,gold_master_patient_facts_v1,VARCHAR field
followup_recovery_method,VARCHAR,YES,1087,10861,99.9,gold_master_patient_facts_v1,VARCHAR field
nucmed_tg_max,DOUBLE,YES,1088,274,2.5,nuclear_med,Nuclear medicine data
nucmed_tg_min,DOUBLE,YES,1089,274,2.5,nuclear_med,Nuclear medicine data
nucmed_n_tsh_values,INTEGER,YES,1090,447,4.1,nuclear_med,Nuclear medicine data
nucmed_n_tg_values,INTEGER,YES,1091,447,4.1,nuclear_med,Nuclear medicine data
nucmed_n_tgab_values,INTEGER,YES,1092,447,4.1,nuclear_med,Nuclear medicine data
nucmed_first_scan_with_labs,VARCHAR,YES,1093,447,4.1,nuclear_med,Nuclear medicine data
nucmed_last_scan_with_labs,VARCHAR,YES,1094,447,4.1,nuclear_med,Nuclear medicine data
nucmed_lab_source,VARCHAR,YES,1095,447,4.1,nuclear_med,Nuclear medicine data
ct_indication_first,VARCHAR,YES,1096,3034,27.9,ct_imaging,CT imaging data
ct_indication_last,VARCHAR,YES,1097,3034,27.9,ct_imaging,CT imaging data
ct_first_date,DATE,YES,1098,3023,27.8,ct_imaging,CT imaging data
ct_last_date,DATE,YES,1099,3023,27.8,ct_imaging,CT imaging data
ct_exam_type_first,VARCHAR,YES,1100,3034,27.9,ct_imaging,CT imaging data
ct_contrast_first,VARCHAR,YES,1101,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_details_last,VARCHAR,YES,1102,2246,20.7,ct_imaging,CT imaging data
ct_ln_details_last,VARCHAR,YES,1103,2268,20.9,ct_imaging,CT imaging data
ct_ln_locations_last,VARCHAR,YES,1104,904,8.3,ct_imaging,CT imaging data
ct_airway_compromise_any,BOOLEAN,YES,1105,3034,27.9,ct_imaging,CT imaging data
ct_airway_comment_last,VARCHAR,YES,1106,991,9.1,ct_imaging,CT imaging data
ct_thyroid_postsurgical_any,BOOLEAN,YES,1107,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_not_visualized_any,BOOLEAN,YES,1108,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_heterogeneous_any,BOOLEAN,YES,1109,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_other_abnormality_any,BOOLEAN,YES,1110,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_normal_any,BOOLEAN,YES,1111,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_nodule_any,BOOLEAN,YES,1112,3034,27.9,ct_imaging,CT imaging data
ct_thyroid_enlarged_any,BOOLEAN,YES,1113,3034,27.9,ct_imaging,CT imaging data
ct_pathologic_ln_any,BOOLEAN,YES,1114,2821,25.9,ct_imaging,CT imaging data
pet_other_n_exams,INTEGER,YES,1115,72,0.7,ct_imaging (PET subset),PET/CT imaging data
pet_other_first_date,DATE,YES,1116,70,0.6,ct_imaging (PET subset),PET/CT imaging data
pet_other_last_date,DATE,YES,1117,70,0.6,ct_imaging (PET subset),PET/CT imaging data
pet_other_indication_first,VARCHAR,YES,1118,72,0.7,ct_imaging (PET subset),PET/CT imaging data
pet_other_mentions_metastasis,BOOLEAN,YES,1119,72,0.7,ct_imaging (PET subset),PET/CT imaging data
pet_other_ned_statement,BOOLEAN,YES,1120,72,0.7,ct_imaging (PET subset),PET/CT imaging data
pet_other_exam_type,VARCHAR,YES,1121,72,0.7,ct_imaging (PET subset),PET/CT imaging data
pet_other_extraction_method,VARCHAR,YES,1122,72,0.7,ct_imaging (PET subset),PET/CT imaging data
nucmed_indication_first,VARCHAR,YES,1123,1120,10.3,nuclear_med,Nuclear medicine data
nucmed_indication_last,VARCHAR,YES,1124,1120,10.3,nuclear_med,Nuclear medicine data
nucmed_impression_last,VARCHAR,YES,1125,835,7.7,nuclear_med,Nuclear medicine data
nucmed_findings_last,VARCHAR,YES,1126,886,8.2,nuclear_med,Nuclear medicine data
nucmed_tsh_max,DOUBLE,YES,1127,431,4.0,nuclear_med,Nuclear medicine data
nucmed_tsh_is_stimulated,BOOLEAN,YES,1128,431,4.0,nuclear_med,Nuclear medicine data
nucmed_tgab_max,DOUBLE,YES,1129,0,0.0,nuclear_med,Nuclear medicine data
nucmed_uptake_pct_max,DOUBLE,YES,1130,599,5.5,nuclear_med,Nuclear medicine data
nucmed_dose_max_parsed,DOUBLE,YES,1131,309,2.8,nuclear_med,Nuclear medicine data
nucmed_cumulative_therapeutic_dose,DOUBLE,YES,1132,288,2.6,nuclear_med,Nuclear medicine data
nucmed_n_doses_parsed,INTEGER,YES,1133,1148,10.6,nuclear_med,Nuclear medicine data
nucmed_n_with_indication,INTEGER,YES,1134,1148,10.6,nuclear_med,Nuclear medicine data
nucmed_n_with_impression,INTEGER,YES,1135,1148,10.6,nuclear_med,Nuclear medicine data
nucmed_overall_assessment,VARCHAR,YES,1136,1148,10.6,nuclear_med,Nuclear medicine data
lnus_has_dedicated_exam,BOOLEAN,YES,1137,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_n_exams,INTEGER,YES,1138,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_first_date,DATE,YES,1139,10,0.1,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_last_date,DATE,YES,1140,10,0.1,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_indication_first,VARCHAR,YES,1141,60,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_impression_last,VARCHAR,YES,1142,57,0.5,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_abnormal_ln_any,BOOLEAN,YES,1143,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_normal_ln_any,BOOLEAN,YES,1144,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_has_size_measurement,BOOLEAN,YES,1145,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
lnus_source,VARCHAR,YES,1146,61,0.6,ultrasound_reports (LN US subset),Dedicated lymph node ultrasound data
nsqip_operation_date,VARCHAR,YES,1147,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_match_method,VARCHAR,YES,1148,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_readmission_count,BIGINT,YES,1149,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_unplanned_readmission_count,BIGINT,YES,1150,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_related_readmission_count,BIGINT,YES,1151,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_first_readmission_date,VARCHAR,YES,1152,29,0.3,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia,VARCHAR,YES,1153,943,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_predischarge,VARCHAR,YES,1154,945,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_postdischarge,VARCHAR,YES,1155,943,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_event,VARCHAR,YES,1156,689,6.3,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_event_type,VARCHAR,YES,1157,33,0.3,nsqip_data,NSQIP perioperative quality data
nsqip_iv_calcium,VARCHAR,YES,1158,257,2.4,nsqip_data,NSQIP perioperative quality data
nsqip_calcium_checked,VARCHAR,YES,1159,945,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_pth_checked,VARCHAR,YES,1160,943,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_calcium_vitd_replacement,VARCHAR,YES,1161,945,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_calcium_vitd_last_check,VARCHAR,YES,1162,257,2.4,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_last_check,VARCHAR,YES,1163,257,2.4,nsqip_data,NSQIP perioperative quality data
nsqip_rln_injury,VARCHAR,YES,1164,946,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_neck_hematoma,VARCHAR,YES,1165,946,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_hospital_los_days,BIGINT,YES,1166,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_surgical_los_days,BIGINT,YES,1167,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_discharge_destination,VARCHAR,YES,1168,1248,11.5,nsqip_data,NSQIP perioperative quality data
nsqip_death_30d,VARCHAR,YES,1169,1245,11.5,nsqip_data,NSQIP perioperative quality data
nsqip_unplanned_return_or,DOUBLE,YES,1170,11,0.1,nsqip_data,NSQIP perioperative quality data
nsqip_operative_duration_min,BIGINT,YES,1171,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_inpatient_outpatient,VARCHAR,YES,1172,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_cpt_code,BIGINT,YES,1173,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_cpt_description,VARCHAR,YES,1174,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_primary_indication,VARCHAR,YES,1175,944,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_operative_approach,VARCHAR,YES,1176,494,4.5,nsqip_data,NSQIP perioperative quality data
nsqip_central_neck_dissection,VARCHAR,YES,1177,946,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_lateral_neck_dissection,VARCHAR,YES,1178,257,2.4,nsqip_data,NSQIP perioperative quality data
nsqip_vessel_sealant,VARCHAR,YES,1179,690,6.3,nsqip_data,NSQIP perioperative quality data
nsqip_rln_monitoring,VARCHAR,YES,1180,944,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_drain_usage,VARCHAR,YES,1181,950,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_tobacco_use,VARCHAR,YES,1182,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_heart_failure,VARCHAR,YES,1183,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_copd,VARCHAR,YES,1184,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_bleeding_disorder,VARCHAR,YES,1185,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_disseminated_cancer,VARCHAR,YES,1186,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_sodium,DOUBLE,YES,1187,1081,9.9,nsqip_data,NSQIP perioperative quality data
nsqip_bun,DOUBLE,YES,1188,1082,10.0,nsqip_data,NSQIP perioperative quality data
nsqip_creatinine,DOUBLE,YES,1189,1089,10.0,nsqip_data,NSQIP perioperative quality data
nsqip_albumin,DOUBLE,YES,1190,702,6.5,nsqip_data,NSQIP perioperative quality data
nsqip_total_bilirubin,DOUBLE,YES,1191,684,6.3,nsqip_data,NSQIP perioperative quality data
nsqip_ast,DOUBLE,YES,1192,686,6.3,nsqip_data,NSQIP perioperative quality data
nsqip_alk_phos,DOUBLE,YES,1193,685,6.3,nsqip_data,NSQIP perioperative quality data
nsqip_wbc,DOUBLE,YES,1194,1029,9.5,nsqip_data,NSQIP perioperative quality data
nsqip_hemoglobin,DOUBLE,YES,1195,214,2.0,nsqip_data,NSQIP perioperative quality data
nsqip_hematocrit,DOUBLE,YES,1196,1029,9.5,nsqip_data,NSQIP perioperative quality data
nsqip_platelet_count,DOUBLE,YES,1197,1030,9.5,nsqip_data,NSQIP perioperative quality data
nsqip_hba1c,DOUBLE,YES,1198,103,0.9,nsqip_data,NSQIP perioperative quality data
nsqip_inr,DOUBLE,YES,1199,375,3.4,nsqip_data,NSQIP perioperative quality data
nsqip_ptt,DOUBLE,YES,1200,338,3.1,nsqip_data,NSQIP perioperative quality data
nsqip_admission_date,VARCHAR,YES,1201,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_discharge_date,VARCHAR,YES,1202,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_surgery_start_time,VARCHAR,YES,1203,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_surgery_finish_time,VARCHAR,YES,1204,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_superficial_ssi,BIGINT,YES,1205,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_deep_ssi,BIGINT,YES,1206,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_organ_space_ssi,BIGINT,YES,1207,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_dvt,BIGINT,YES,1208,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_pe,BIGINT,YES,1209,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_transfusion,BIGINT,YES,1210,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_sepsis,BIGINT,YES,1211,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_pneumonia,BIGINT,YES,1212,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_unplanned_intubation,BIGINT,YES,1213,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_final_pathology,VARCHAR,YES,1214,257,2.4,nsqip_data,NSQIP perioperative quality data
nsqip_t_classification,VARCHAR,YES,1215,369,3.4,nsqip_data,NSQIP perioperative quality data
nsqip_multifocal,VARCHAR,YES,1216,369,3.4,nsqip_data,NSQIP perioperative quality data
nsqip_n_classification,VARCHAR,YES,1217,370,3.4,nsqip_data,NSQIP perioperative quality data
nsqip_nodes_removed,DOUBLE,YES,1218,821,7.6,nsqip_data,NSQIP perioperative quality data
nsqip_nodes_positive,DOUBLE,YES,1219,74,0.7,nsqip_data,NSQIP perioperative quality data
nsqip_m_classification,VARCHAR,YES,1220,321,3.0,nsqip_data,NSQIP perioperative quality data
nsqip_neoplasm,VARCHAR,YES,1221,691,6.4,nsqip_data,NSQIP perioperative quality data
nsqip_neoplasm_type,VARCHAR,YES,1222,442,4.1,nsqip_data,NSQIP perioperative quality data
nsqip_prior_neck_surgery,VARCHAR,YES,1223,944,8.7,nsqip_data,NSQIP perioperative quality data
nsqip_preop_biopsy_result,VARCHAR,YES,1224,864,7.9,nsqip_data,NSQIP perioperative quality data
nsqip_molecular_testing,VARCHAR,YES,1225,247,2.3,nsqip_data,NSQIP perioperative quality data
nsqip_molecular_result,VARCHAR,YES,1226,52,0.5,nsqip_data,NSQIP perioperative quality data
nsqip_same_day_discharge_flag,BIGINT,YES,1227,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_hypocalcemia_flag,DOUBLE,YES,1228,939,8.6,nsqip_data,NSQIP perioperative quality data
nsqip_readmission_30d_flag,BIGINT,YES,1229,1261,11.6,nsqip_data,NSQIP perioperative quality data
nsqip_rln_injury_flag,DOUBLE,YES,1230,931,8.6,nsqip_data,NSQIP perioperative quality data
nsqip_hematoma_flag,DOUBLE,YES,1231,936,8.6,nsqip_data,NSQIP perioperative quality data
nsqip_calcium_vitd_category,VARCHAR,YES,1232,945,8.7,nsqip_data,NSQIP perioperative quality data
para_specimen_included,BOOLEAN,YES,1233,1492,13.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_removal_intent,VARCHAR,YES,1234,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_incidental_status_refined,VARCHAR,YES,1235,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_has_pathologic_glands,BOOLEAN,YES,1236,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_abnormality_type,VARCHAR,YES,1237,1952,18.0,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_n_glands_identified,BIGINT,YES,1238,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_n_glands_biopsied,BIGINT,YES,1239,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_n_glands_excised,BIGINT,YES,1240,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_max_cellularity_pct,DOUBLE,YES,1241,382,3.5,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_min_cellularity_pct,DOUBLE,YES,1242,382,3.5,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_max_gland_weight_g,DOUBLE,YES,1243,432,4.0,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_source_workbook,VARCHAR,YES,1244,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
para_source_script,VARCHAR,YES,1245,3660,33.7,parathyroid_notes_intent_v1,From parathyroid_notes_intent_v1
death_date,DATE,YES,1246,192,1.8,gold_master_patient_facts_v1,DATE field
vital_status,VARCHAR,YES,1247,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
death_occurred,BOOLEAN,YES,1248,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
death_source,VARCHAR,YES,1249,192,1.8,gold_master_patient_facts_v1,VARCHAR field
overall_survival_days,BIGINT,YES,1250,10871,100.0,gold_master_patient_facts_v1,BIGINT field
overall_survival_years,DOUBLE,YES,1251,10871,100.0,gold_master_patient_facts_v1,DOUBLE field
